% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=769447, Thu Nov 23 14:35:31 2023
1 9 -0.10428124551445564 -0.05125464139824244 0.041415930853120474 0.06426141364829105 0.8827981274990025 0.969726033127125 0.9977193731337912 1.0253185922288324 1.0445437979110004 1.0688802448866048
2 18 -0.10428124551445564 -0.05125464139824244 0.041415930853120474 0.06426141364829105 0.8827981274990025 0.969726033127125 0.9977193731337912 1.0253185922288324 1.0445437979110004 1.0688802448866048
3 27 -0.10428124551445564 -0.05125464139824244 0.041415930853120474 0.06426141364829105 0.8827981274990025 0.969726033127125 0.9977193731337912 1.0253185922288324 1.0445437979110004 1.0688802448866048
4 36 -0.10428124551445564 -0.05125464139824244 0.041415930853120474 0.06426141364829105 0.8827981274990025 0.969726033127125 0.9977193731337912 1.0253185922288324 1.0445437979110004 1.0688802448866048
5 45 -0.10428124551445564 -0.05125464139824244 0.041415930853120474 0.06426141364829105 0.8827981274990025 0.969726033127125 0.9977193731337912 1.0253185922288324 1.0445437979110004 1.0688802448866048
6 54 -0.10428124551445564 -0.05125464139824244 0.041415930853120474 0.06426141364829105 0.8827981274990025 0.969726033127125 0.9977193731337912 1.0253185922288324 1.0445437979110004 1.0688802448866048
7 63 -0.2835587081147398 -0.10843404816850702 0.009784472762455445 0.24868369531741752 0.6636400442687852 0.8410277192186667 0.940925860128165 1.0826253905706162 1.1350024806360763 1.2274381554818226
8 72 -0.2835587081147398 -0.10843404816850702 0.009784472762455445 0.24868369531741752 0.6636400442687852 0.8410277192186667 0.940925860128165 1.0826253905706162 1.1350024806360763 1.2274381554818226
9 81 -0.2835587081147398 -0.10843404816850702 0.009784472762455445 0.24868369531741752 0.6636400442687852 0.8410277192186667 0.940925860128165 1.0826253905706162 1.1350024806360763 1.2274381554818226
10 90 -0.2835587081147398 -0.10843404816850702 0.009784472762455445 0.24868369531741752 0.6636400442687852 0.8410277192186667 0.940925860128165 1.0826253905706162 1.1350024806360763 1.2274381554818226
11 99 -0.2835587081147398 -0.10843404816850702 0.009784472762455445 0.24868369531741752 0.6636400442687852 0.8410277192186667 0.940925860128165 1.0826253905706162 1.1350024806360763 1.2274381554818226
12 108 -0.2835587081147398 -0.10843404816850702 0.009784472762455445 0.24868369531741752 0.6636400442687852 0.8410277192186667 0.940925860128165 1.0826253905706162 1.1350024806360763 1.2274381554818226
13 117 -0.5322268331451457 -0.12235345166277102 0.0857688376589234 0.389886899953346 0.5993874057710583 0.7335696934921319 0.9188999862565689 0.9772932712093862 1.241922668707352 1.3269359460238626
14 126 -0.5322268331451457 -0.12235345166277102 0.0857688376589234 0.389886899953346 0.5993874057710583 0.7335696934921319 0.9188999862565689 0.9772932712093862 1.241922668707352 1.3269359460238626
15 135 -0.5322268331451457 -0.12235345166277102 0.0857688376589234 0.389886899953346 0.5993874057710583 0.7335696934921319 0.9188999862565689 0.9772932712093862 1.241922668707352 1.3269359460238626
16 144 -0.5322268331451457 -0.12235345166277102 0.0857688376589234 0.389886899953346 0.5993874057710583 0.7335696934921319 0.9188999862565689 0.9772932712093862 1.241922668707352 1.3269359460238626
17 153 -0.5322268331451457 -0.12235345166277102 0.0857688376589234 0.389886899953346 0.5993874057710583 0.7335696934921319 0.9188999862565689 0.9772932712093862 1.241922668707352 1.3269359460238626
18 162 -0.5322268331451457 -0.12235345166277102 0.0857688376589234 0.389886899953346 0.5993874057710583 0.7335696934921319 0.9188999862565689 0.9772932712093862 1.241922668707352 1.3269359460238626
19 171 -0.40768720450859736 -0.13738409392758733 0.07819049059623308 0.34694373524160294 0.4821336009759755 0.7974403789075929 0.9664974667366574 1.1340346891566988 1.1726618010444216 1.2394951810514634
20 180 -0.40768720450859736 -0.13738409392758733 0.07819049059623308 0.34694373524160294 0.4821336009759755 0.7974403789075929 0.9664974667366574 1.1340346891566988 1.1726618010444216 1.2394951810514634
21 189 -0.40768720450859736 -0.13738409392758733 0.07819049059623308 0.34694373524160294 0.4821336009759755 0.7974403789075929 0.9664974667366574 1.1340346891566988 1.1726618010444216 1.2394951810514634
22 198 -0.40768720450859736 -0.13738409392758733 0.07819049059623308 0.34694373524160294 0.4821336009759755 0.7974403789075929 0.9664974667366574 1.1340346891566988 1.1726618010444216 1.2394951810514634
23 207 -0.40768720450859736 -0.13738409392758733 0.07819049059623308 0.34694373524160294 0.4821336009759755 0.7974403789075929 0.9664974667366574 1.1340346891566988 1.1726618010444216 1.2394951810514634
24 216 -0.40768720450859736 -0.13738409392758733 0.07819049059623308 0.34694373524160294 0.4821336009759755 0.7974403789075929 0.9664974667366574 1.1340346891566988 1.1726618010444216 1.2394951810514634
